OrderID,CustomerID,CustomerName,OrderDate,RestaurantType,MenuCategory,ItemName,Quantity,UnitPrice,TotalPrice,PaymentMethod,ServerName,TableNumber,DayOfWeek,TimeOfDay,SpecialRequest
1566,C1001,Sofía Martínez,2025-10-02 19:40,Delivery,Food,Pasta Alfredo,3,14.11,42.33,Mobile Payment,-,-,Thursday,Dinner,Gluten-free
1567,C1001,Sofía Martínez,2025-08-18 19:00,Takeaway,Food,Grilled Chicken,2,15.42,30.84,Card,-,-,Monday,Dinner,No onions
1568,C1001,Sofía Martínez,2025-04-11 19:35,Dine-In,Food,Caesar Salad,3,19.77,59.31,Card,Miguel,15,Friday,Dinner,Extra napkins
1569,C1001,Sofía Martínez,2025-11-26 14:10,Delivery,Beverage,Cappuccino,3,17.14,51.42,Card,-,-,Wednesday,Lunch,
1570,C1001,Sofía Martínez,2025-06-04 13:20,Takeaway,Beverage,Latte,3,17.34,52.02,Card,-,-,Wednesday,Lunch,Extra napkins
1571,C1001,Sofía Martínez,2025-01-29 19:35,Delivery,Beverage,Cappuccino,2,13.51,27.02,Mobile Payment,-,-,Wednesday,Dinner,No onions
1572,C1001,Sofía Martínez,2025-12-24 09:40,Delivery,Food,Sushi Roll,4,19.42,77.68,Card,-,-,Wednesday,Breakfast,
1573,C1001,Sofía Martínez,2025-06-14 14:40,Takeaway,Beverage,Mojito,3,17.64,52.92,Mobile Payment,-,-,Saturday,Lunch,Gluten-free
1574,C1001,Sofía Martínez,2025-03-09 12:30,Dine-In,Food,Margherita Pizza,3,18.74,56.22,Cash,Valeria,3,Sunday,Lunch,
1575,C1001,Sofía Martínez,2025-12-10 13:35,Takeaway,Food,Sushi Roll,4,19.42,77.68,Mobile Payment,-,-,Wednesday,Lunch,No onions
1576,C1001,Sofía Martínez,2025-01-15 12:35,Dine-In,Food,Sushi Roll,4,15.62,62.48,Cash,Carlos,17,Wednesday,Lunch,Less sugar
1577,C1001,Sofía Martínez,2025-06-27 19:00,Takeaway,Food,Caesar Salad,2,18.29,36.58,Card,-,-,Friday,Dinner,Less sugar
1578,C1001,Sofía Martínez,2025-03-03 13:35,Dine-In,Beverage,Mineral Water,2,12.41,24.82,Cash,Valeria,18,Monday,Lunch,No onions
1579,C1001,Sofía Martínez,2025-03-01 09:15,Delivery,Beverage,Mojito,3,19.22,57.66,Card,-,-,Saturday,Breakfast,No onions
1580,C1002,Mateo Rodríguez,2025-10-07 18:40,Dine-In,Beverage,Fresh Orange Juice,2,17.12,34.24,Cash,Miguel,30,Tuesday,Dinner,Less sugar
1581,C1002,Mateo Rodríguez,2025-08-10 09:10,Dine-In,Beverage,Mineral Water,2,17.32,34.64,Card,Juan,18,Sunday,Breakfast,No onions
1582,C1002,Mateo Rodríguez,2025-11-19 21:20,Dine-In,Beverage,Green Smoothie,3,19.95,59.85,Cash,Juan,17,Wednesday,Dinner,Gluten-free
1583,C1002,Mateo Rodríguez,2025-04-08 12:35,Dine-In,Beverage,Mojito,2,12.34,24.68,Mobile Payment,Carlos,11,Tuesday,Lunch,
1584,C1002,Mateo Rodríguez,2025-01-22 21:15,Dine-In,Food,Pasta Alfredo,3,12.09,36.27,Mobile Payment,Ana,12,Wednesday,Dinner,
1585,C1002,Mateo Rodríguez,2025-12-09 18:35,Dine-In,Food,Pasta Alfredo,3,14.30,42.90,Card,Juan,28,Tuesday,Dinner,
1586,C1002,Mateo Rodríguez,2025-09-15 13:15,Delivery,Beverage,Cappuccino,4,16.65,66.60,Card,-,-,Monday,Lunch,
1587,C1002,Mateo Rodríguez,2025-06-08 14:05,Dine-In,Food,Sushi Roll,4,18.95,75.80,Cash,Ana,2,Sunday,Lunch,Less sugar
1588,C1002,Mateo Rodríguez,2025-02-05 09:00,Delivery,Food,Margherita Pizza,3,14.30,42.90,Card,-,-,Wednesday,Breakfast,Gluten-free
1589,C1002,Mateo Rodríguez,2025-03-12 21:45,Dine-In,Beverage,Iced Tea,4,16.68,66.72,Card,Juan,17,Wednesday,Dinner,
1590,C1002,Mateo Rodríguez,2025-05-15 08:00,Takeaway,Beverage,Latte,3,12.39,37.17,Mobile Payment,-,-,Thursday,Breakfast,Less sugar
1591,C1002,Mateo Rodríguez,2025-07-19 14:20,Takeaway,Beverage,Mojito,4,12.44,49.76,Mobile Payment,-,-,Saturday,Lunch,Gluten-free
1592,C1002,Mateo Rodríguez,2025-06-23 09:45,Dine-In,Beverage,Mojito,3,12.44,37.32,Card,Ana,5,Monday,Breakfast,
1593,C1002,Mateo Rodríguez,2025-10-11 19:45,Delivery,Food,Margherita Pizza,4,13.39,53.56,Card,-,-,Saturday,Dinner,Less sugar
1594,C1002,Mateo Rodríguez,2025-01-26 18:05,Delivery,Beverage,Iced Tea,4,16.68,66.72,Card,-,-,Sunday,Dinner,Gluten-free
1595,C1002,Mateo Rodríguez,2025-12-18 08:10,Dine-In,Food,Margherita Pizza,4,16.38,65.52,Card,Miguel,2,Thursday,Breakfast,
1596,C1002,Mateo Rodríguez,2025-07-29 08:35,Takeaway,Beverage,Mojito,3,14.35,43.05,Mobile Payment,-,-,Tuesday,Breakfast,Gluten-free
1597,C1002,Mateo Rodríguez,2025-06-06 18:45,Delivery,Food,Margherita Pizza,2,13.78,27.56,Cash,-,-,Friday,Dinner,
1598,C1002,Mateo Rodríguez,2025-02-19 21:20,Dine-In,Food,Grilled Chicken,3,13.76,41.28,Card,Carlos,3,Wednesday,Dinner,
1599,C1002,Mateo Rodríguez,2025-10-11 09:00,Dine-In,Beverage,Green Smoothie,3,19.95,59.85,Cash,Ana,25,Saturday,Breakfast,Less sugar
1600,C1002,Mateo Rodríguez,2025-11-10 12:10,Takeaway,Food,Veggie Sandwich,2,11.99,23.98,Mobile Payment,-,-,Monday,Lunch,No onions
1601,C1002,Mateo Rodríguez,2025-07-07 20:45,Dine-In,Beverage,Mojito,3,19.22,57.66,Card,Miguel,25,Monday,Dinner,
1602,C1002,Mateo Rodríguez,2025-09-21 19:40,Takeaway,Beverage,Fresh Orange Juice,4,12.37,49.48,Mobile Payment,-,-,Sunday,Dinner,
1603,C1002,Mateo Rodríguez,2025-12-02 19:10,Delivery,Beverage,Fresh Orange Juice,3,16.80,50.40,Cash,-,-,Tuesday,Dinner,
1604,C1002,Mateo Rodríguez,2025-10-17 18:40,Delivery,Food,Veggie Sandwich,2,15.03,30.06,Cash,-,-,Friday,Dinner,Less sugar
1605,C1002,Mateo Rodríguez,2025-05-21 20:35,Delivery,Food,Caesar Salad,3,12.54,37.62,Cash,-,-,Wednesday,Dinner,Gluten-free
1606,C1002,Mateo Rodríguez,2025-02-17 18:00,Dine-In,Food,Caesar Salad,4,15.64,62.56,Mobile Payment,Juan,19,Monday,Dinner,Less sugar
1607,C1002,Mateo Rodríguez,2025-05-07 18:15,Dine-In,Beverage,Cappuccino,2,13.51,27.02,Card,Juan,13,Wednesday,Dinner,Gluten-free
1608,C1002,Mateo Rodríguez,2025-10-26 14:30,Dine-In,Beverage,Mineral Water,2,12.41,24.82,Mobile Payment,Ana,28,Sunday,Lunch,
1609,C1002,Mateo Rodríguez,2025-06-22 09:30,Dine-In,Beverage,Iced Tea,3,17.66,52.98,Mobile Payment,Ana,14,Sunday,Breakfast,
1610,C1002,Mateo Rodríguez,2025-12-05 20:45,Delivery,Food,Sushi Roll,3,13.20,39.60,Mobile Payment,-,-,Friday,Dinner,
1611,C1002,Mateo Rodríguez,2025-04-14 20:50,Dine-In,Beverage,Latte,3,15.42,46.26,Cash,Ana,27,Monday,Dinner,Gluten-free
1612,C1002,Mateo Rodríguez,2025-06-15 20:40,Takeaway,Beverage,Iced Tea,3,19.82,59.46,Card,-,-,Sunday,Dinner,
1613,C1003,Valentina Gómez,2025-06-21 21:15,Delivery,Food,Margherita Pizza,3,19.21,57.63,Mobile Payment,-,-,Saturday,Dinner,
1614,C1003,Valentina Gómez,2025-01-01 09:20,Dine-In,Beverage,Fresh Orange Juice,2,15.12,30.24,Cash,Juan,18,Wednesday,Breakfast,Extra napkins
1615,C1003,Valentina Gómez,2025-08-11 08:20,Delivery,Food,Veggie Sandwich,2,19.38,38.76,Cash,-,-,Monday,Breakfast,Extra napkins
1616,C1003,Valentina Gómez,2025-07-06 08:15,Takeaway,Beverage,Cappuccino,3,18.67,56.01,Card,-,-,Sunday,Breakfast,
1617,C1003,Valentina Gómez,2025-11-20 12:00,Delivery,Food,Veggie Sandwich,4,19.40,77.60,Cash,-,-,Thursday,Lunch,
1618,C1003,Valentina Gómez,2025-02-21 19:40,Delivery,Beverage,Green Smoothie,2,18.54,37.08,Card,-,-,Friday,Dinner,
1619,C1003,Valentina Gómez,2025-12-10 09:50,Takeaway,Food,Beef Burger,2,18.39,36.78,Cash,-,-,Wednesday,Breakfast,Gluten-free
1620,C1003,Valentina Gómez,2025-04-06 09:10,Takeaway,Beverage,Green Smoothie,4,12.08,48.32,Cash,-,-,Sunday,Breakfast,
1621,C1003,Valentina Gómez,2025-03-10 18:05,Dine-In,Beverage,Mineral Water,3,12.41,37.23,Cash,Juan,26,Monday,Dinner,Gluten-free
1622,C1003,Valentina Gómez,2025-09-12 13:50,Takeaway,Beverage,Cappuccino,2,13.46,26.92,Mobile Payment,-,-,Friday,Lunch,
1623,C1003,Valentina Gómez,2025-05-16 19:00,Takeaway,Food,Margherita Pizza,3,12.08,36.24,Mobile Payment,-,-,Friday,Dinner,
1624,C1003,Valentina Gómez,2025-10-26 08:00,Takeaway,Beverage,Mineral Water,4,16.04,64.16,Card,-,-,Sunday,Breakfast,
1625,C1003,Valentina Gómez,2025-07-13 13:15,Delivery,Beverage,Iced Tea,2,12.67,25.34,Cash,-,-,Sunday,Lunch,No onions
1626,C1003,Valentina Gómez,2025-10-04 14:45,Dine-In,Beverage,Iced Tea,4,12.86,51.44,Mobile Payment,Miguel,11,Saturday,Lunch,No onions
1627,C1003,Valentina Gómez,2025-05-18 12:15,Takeaway,Beverage,Green Smoothie,2,13.81,27.62,Mobile Payment,-,-,Sunday,Lunch,
1628,C1003,Valentina Gómez,2025-11-04 21:10,Dine-In,Beverage,Green Smoothie,4,13.33,53.32,Mobile Payment,Miguel,30,Tuesday,Dinner,Less sugar
1629,C1003,Valentina Gómez,2025-03-09 13:40,Dine-In,Food,Margherita Pizza,3,17.83,53.49,Card,Carlos,21,Sunday,Lunch,Gluten-free
1630,C1003,Valentina Gómez,2025-07-22 21:10,Takeaway,Beverage,Mineral Water,2,16.04,32.08,Cash,-,-,Tuesday,Dinner,
1631,C1003,Valentina Gómez,2025-09-29 09:10,Dine-In,Food,Margherita Pizza,4,19.24,76.96,Cash,Miguel,2,Monday,Breakfast,No onions
1632,C1003,Valentina Gómez,2025-01-08 12:30,Delivery,Food,Veggie Sandwich,3,19.38,58.14,Mobile Payment,-,-,Wednesday,Lunch,Extra napkins
1633,C1003,Valentina Gómez,2025-04-05 18:00,Dine-In,Food,Sushi Roll,3,13.20,39.60,Card,Juan,15,Saturday,Dinner,Less sugar
1634,C1003,Valentina Gómez,2025-04-14 09:00,Dine-In,Food,Grilled Chicken,3,19.01,57.03,Cash,Miguel,16,Monday,Breakfast,
1635,C1003,Valentina Gómez,2025-08-20 08:10,Delivery,Beverage,Mineral Water,3,12.88,38.64,Mobile Payment,-,-,Wednesday,Breakfast,Less sugar
1636,C1003,Valentina Gómez,2025-08-10 21:30,Dine-In,Food,Caesar Salad,3,12.40,37.20,Cash,Carlos,9,Sunday,Dinner,
1637,C1003,Valentina Gómez,2025-08-20 12:00,Takeaway,Food,Margherita Pizza,2,15.66,31.32,Card,-,-,Wednesday,Lunch,
1638,C1003,Valentina Gómez,2025-01-08 21:30,Dine-In,Food,Sushi Roll,2,18.95,37.90,Mobile Payment,Ana,6,Wednesday,Dinner,
1639,C1003,Valentina Gómez,2025-07-24 14:30,Dine-In,Food,Caesar Salad,4,15.64,62.56,Mobile Payment,Juan,6,Thursday,Lunch,
1640,C1003,Valentina Gómez,2025-06-24 14:50,Delivery,Food,Margherita Pizza,4,18.58,74.32,Cash,-,-,Tuesday,Lunch,
1641,C1003,Valentina Gómez,2025-09-13 09:15,Dine-In,Food,Grilled Chicken,2,17.76,35.52,Mobile Payment,Ana,7,Saturday,Breakfast,
1642,C1003,Valentina Gómez,2025-11-26 14:35,Delivery,Food,Sushi Roll,4,16.11,64.44,Mobile Payment,-,-,Wednesday,Lunch,Extra napkins
1643,C1003,Valentina Gómez,2025-10-13 20:40,Delivery,Food,Beef Burger,4,18.39,73.56,Mobile Payment,-,-,Monday,Dinner,Extra napkins
1644,C1003,Valentina Gómez,2025-03-28 19:20,Takeaway,Food,Margherita Pizza,3,18.58,55.74,Card,-,-,Friday,Dinner,
1645,C1003,Valentina Gómez,2025-10-06 18:40,Dine-In,Beverage,Latte,3,14.84,44.52,Cash,Juan,16,Monday,Dinner,
1646,C1003,Valentina Gómez,2025-06-23 12:30,Delivery,Food,Margherita Pizza,2,19.24,38.48,Card,-,-,Monday,Lunch,No onions
1647,C1004,Santiago López,2025-06-12 08:35,Takeaway,Beverage,Latte,3,16.09,48.27,Mobile Payment,-,-,Thursday,Breakfast,
1648,C1004,Santiago López,2025-07-27 13:45,Dine-In,Food,Margherita Pizza,4,17.40,69.60,Mobile Payment,Carlos,20,Sunday,Lunch,
1649,C1004,Santiago López,2025-01-01 20:00,Dine-In,Food,Pasta Alfredo,3,15.56,46.68,Card,Valeria,13,Wednesday,Dinner,No onions
1650,C1004,Santiago López,2025-10-07 19:10,Takeaway,Food,Grilled Chicken,2,15.30,30.60,Cash,-,-,Tuesday,Dinner,Gluten-free
1651,C1004,Santiago López,2025-03-26 20:05,Dine-In,Food,Grilled Chicken,2,13.20,26.40,Mobile Payment,Miguel,21,Wednesday,Dinner,Extra napkins
1652,C1004,Santiago López,2025-09-27 20:15,Dine-In,Food,Sushi Roll,2,18.82,37.64,Cash,Carlos,30,Saturday,Dinner,No onions
1653,C1004,Santiago López,2025-12-10 09:05,Dine-In,Food,Margherita Pizza,4,18.74,74.96,Mobile Payment,Carlos,18,Wednesday,Breakfast,Less sugar
1654,C1004,Santiago López,2025-02-01 09:05,Delivery,Beverage,Mojito,3,14.28,42.84,Card,-,-,Saturday,Breakfast,No onions
1655,C1004,Santiago López,2025-04-17 14:35,Dine-In,Food,Grilled Chicken,4,14.21,56.84,Mobile Payment,Juan,18,Thursday,Lunch,No onions
1656,C1004,Santiago López,2025-11-01 13:50,Dine-In,Food,Grilled Chicken,2,15.37,30.74,Mobile Payment,Valeria,14,Saturday,Lunch,Gluten-free
1657,C1004,Santiago López,2025-08-19 09:00,Takeaway,Food,Pasta Alfredo,3,12.82,38.46,Cash,-,-,Tuesday,Breakfast,Less sugar
1658,C1004,Santiago López,2025-05-06 21:00,Dine-In,Beverage,Cappuccino,2,18.74,37.48,Mobile Payment,Miguel,12,Tuesday,Dinner,
1659,C1004,Santiago López,2025-04-22 21:10,Dine-In,Food,Pasta Alfredo,3,14.91,44.73,Card,Ana,2,Tuesday,Dinner,Less sugar
1660,C1004,Santiago López,2025-06-11 19:20,Takeaway,Food,Sushi Roll,4,13.67,54.68,Mobile Payment,-,-,Wednesday,Dinner,
1661,C1004,Santiago López,2025-11-24 19:40,Delivery,Beverage,Fresh Orange Juice,4,13.58,54.32,Card,-,-,Monday,Dinner,Extra napkins
1662,C1004,Santiago López,2025-01-13 18:35,Dine-In,Beverage,Latte,2,13.80,27.60,Cash,Carlos,30,Monday,Dinner,
1663,C1004,Santiago López,2025-06-15 21:15,Takeaway,Food,Grilled Chicken,4,19.41,77.64,Mobile Payment,-,-,Sunday,Dinner,No onions
1664,C1004,Santiago López,2025-11-13 19:45,Dine-In,Food,Veggie Sandwich,3,19.87,59.61,Mobile Payment,Valeria,20,Thursday,Dinner,Extra napkins
1665,C1004,Santiago López,2025-10-15 18:05,Dine-In,Food,Veggie Sandwich,3,14.27,42.81,Mobile Payment,Miguel,26,Wednesday,Dinner,Less sugar
1666,C1004,Santiago López,2025-10-31 12:50,Dine-In,Beverage,Mojito,4,15.77,63.08,Cash,Carlos,17,Friday,Lunch,No onions
1667,C1004,Santiago López,2025-07-31 20:40,Takeaway,Food,Sushi Roll,2,12.86,25.72,Cash,-,-,Thursday,Dinner,
1668,C1004,Santiago López,2025-07-05 20:00,Takeaway,Beverage,Mojito,4,14.14,56.56,Cash,-,-,Saturday,Dinner,
1669,C1004,Santiago López,2025-11-27 12:15,Takeaway,Food,Margherita Pizza,2,18.74,37.48,Cash,-,-,Thursday,Lunch,Less sugar
1670,C1004,Santiago López,2025-04-12 13:10,Dine-In,Food,Margherita Pizza,4,17.95,71.80,Cash,Ana,25,Saturday,Lunch,
1671,C1004,Santiago López,2025-11-27 18:30,Dine-In,Beverage,Mojito,2,15.77,31.54,Card,Valeria,28,Thursday,Dinner,
1672,C1004,Santiago López,2025-12-24 13:35,Dine-In,Food,Veggie Sandwich,4,15.03,60.12,Mobile Payment,Valeria,14,Wednesday,Lunch,
1673,C1004,Santiago López,2025-01-21 08:00,Takeaway,Food,Grilled Chicken,3,15.42,46.26,Card,-,-,Tuesday,Breakfast,Extra napkins
1674,C1004,Santiago López,2025-08-01 21:10,Dine-In,Beverage,Cappuccino,4,13.51,54.04,Cash,Valeria,3,Friday,Dinner,Extra napkins
1675,C1004,Santiago López,2025-03-27 21:50,Delivery,Food,Sushi Roll,3,11.82,35.46,Cash,-,-,Thursday,Dinner,No onions
1676,C1004,Santiago López,2025-01-18 12:30,Dine-In,Food,Sushi Roll,2,13.55,27.10,Mobile Payment,Juan,19,Saturday,Lunch,
1677,C1004,Santiago López,2025-12-26 08:35,Delivery,Food,Veggie Sandwich,2,19.87,39.74,Card,-,-,Friday,Breakfast,Less sugar
1678,C1004,Santiago López,2025-11-06 12:35,Takeaway,Beverage,Fresh Orange Juice,4,17.17,68.68,Mobile Payment,-,-,Thursday,Lunch,
1679,C1004,Santiago López,2025-03-25 20:15,Dine-In,Beverage,Mineral Water,4,15.73,62.92,Mobile Payment,Carlos,12,Tuesday,Dinner,No onions
1680,C1004,Santiago López,2025-05-25 20:30,Dine-In,Food,Grilled Chicken,2,15.30,30.60,Card,Carlos,1,Sunday,Dinner,
1681,C1004,Santiago López,2025-10-08 12:35,Takeaway,Beverage,Iced Tea,3,15.16,45.48,Card,-,-,Wednesday,Lunch,Gluten-free
1682,C1004,Santiago López,2025-08-14 21:15,Takeaway,Beverage,Cappuccino,4,18.98,75.92,Cash,-,-,Thursday,Dinner,
1683,C1004,Santiago López,2025-09-09 20:15,Dine-In,Food,Margherita Pizza,3,19.53,58.59,Cash,Carlos,18,Tuesday,Dinner,
1684,C1005,Isabella Torres,2025-07-08 21:00,Dine-In,Food,Veggie Sandwich,2,15.73,31.46,Card,Ana,5,Tuesday,Dinner,Less sugar
1685,C1005,Isabella Torres,2025-09-09 08:35,Dine-In,Beverage,Mineral Water,4,17.06,68.24,Mobile Payment,Juan,16,Tuesday,Breakfast,
1686,C1005,Isabella Torres,2025-03-31 20:05,Delivery,Beverage,Fresh Orange Juice,2,16.80,33.60,Cash,-,-,Monday,Dinner,
1687,C1005,Isabella Torres,2025-06-12 21:40,Dine-In,Beverage,Green Smoothie,2,13.21,26.42,Card,Juan,30,Thursday,Dinner,No onions
1688,C1005,Isabella Torres,2025-02-04 08:05,Takeaway,Beverage,Mojito,3,15.65,46.95,Card,-,-,Tuesday,Breakfast,
1689,C1005,Isabella Torres,2025-10-15 12:10,Dine-In,Beverage,Cappuccino,3,15.80,47.40,Mobile Payment,Miguel,28,Wednesday,Lunch,
1690,C1005,Isabella Torres,2025-11-27 09:10,Takeaway,Food,Veggie Sandwich,4,14.27,57.08,Card,-,-,Thursday,Breakfast,No onions
1691,C1005,Isabella Torres,2025-08-09 08:00,Delivery,Food,Veggie Sandwich,4,13.32,53.28,Cash,-,-,Saturday,Breakfast,Extra napkins
1692,C1005,Isabella Torres,2025-01-08 20:10,Takeaway,Beverage,Mineral Water,4,18.75,75.00,Card,-,-,Wednesday,Dinner,Gluten-free
1693,C1005,Isabella Torres,2025-12-08 13:00,Dine-In,Food,Caesar Salad,2,12.88,25.76,Card,Carlos,29,Monday,Lunch,
1694,C1005,Isabella Torres,2025-05-21 13:10,Dine-In,Food,Caesar Salad,4,19.04,76.16,Mobile Payment,Valeria,29,Wednesday,Lunch,
1695,C1005,Isabella Torres,2025-04-06 14:30,Delivery,Food,Sushi Roll,3,12.26,36.78,Mobile Payment,-,-,Sunday,Lunch,Gluten-free
1696,C1005,Isabella Torres,2025-05-02 20:00,Delivery,Beverage,Latte,3,15.13,45.39,Card,-,-,Friday,Dinner,No onions
1697,C1005,Isabella Torres,2025-12-27 13:45,Dine-In,Beverage,Iced Tea,3,17.43,52.29,Cash,Valeria,29,Saturday,Lunch,
1698,C1005,Isabella Torres,2025-09-05 19:40,Dine-In,Food,Veggie Sandwich,3,16.52,49.56,Mobile Payment,Juan,16,Friday,Dinner,
1699,C1005,Isabella Torres,2025-10-11 12:15,Dine-In,Food,Pasta Alfredo,4,15.56,62.24,Cash,Valeria,7,Saturday,Lunch,Less sugar
1700,C1005,Isabella Torres,2025-04-19 19:15,Dine-In,Food,Caesar Salad,4,12.88,51.52,Cash,Miguel,11,Saturday,Dinner,No onions
1701,C1005,Isabella Torres,2025-07-24 19:40,Takeaway,Beverage,Mojito,3,15.75,47.25,Cash,-,-,Thursday,Dinner,No onions
1702,C1005,Isabella Torres,2025-09-22 14:10,Takeaway,Beverage,Cappuccino,4,16.17,64.68,Card,-,-,Monday,Lunch,No onions
1703,C1005,Isabella Torres,2025-06-07 13:15,Takeaway,Beverage,Cappuccino,3,18.98,56.94,Cash,-,-,Saturday,Lunch,Extra napkins
1704,C1005,Isabella Torres,2025-11-03 20:50,Dine-In,Beverage,Fresh Orange Juice,2,12.37,24.74,Card,Juan,10,Monday,Dinner,Gluten-free
1705,C1005,Isabella Torres,2025-01-30 13:05,Dine-In,Food,Pasta Alfredo,2,13.81,27.62,Card,Miguel,22,Thursday,Lunch,
1706,C1005,Isabella Torres,2025-05-25 21:00,Dine-In,Food,Caesar Salad,2,18.29,36.58,Cash,Juan,1,Sunday,Dinner,
1707,C1005,Isabella Torres,2025-02-16 12:35,Takeaway,Food,Margherita Pizza,3,19.03,57.09,Mobile Payment,-,-,Sunday,Lunch,
1708,C1005,Isabella Torres,2025-07-21 19:30,Dine-In,Beverage,Mojito,3,19.74,59.22,Card,Juan,15,Monday,Dinner,Gluten-free
1709,C1005,Isabella Torres,2025-01-18 13:45,Dine-In,Food,Beef Burger,2,18.39,36.78,Mobile Payment,Carlos,13,Saturday,Lunch,
1710,C1005,Isabella Torres,2025-02-08 08:50,Dine-In,Beverage,Iced Tea,3,17.66,52.98,Mobile Payment,Valeria,2,Saturday,Breakfast,Gluten-free
1711,C1005,Isabella Torres,2025-10-08 13:45,Dine-In,Beverage,Green Smoothie,2,19.95,39.90,Cash,Ana,29,Wednesday,Lunch,Extra napkins
1712,C1005,Isabella Torres,2025-03-13 19:20,Delivery,Beverage,Iced Tea,3,19.82,59.46,Card,-,-,Thursday,Dinner,
1713,C1005,Isabella Torres,2025-04-28 19:00,Takeaway,Beverage,Fresh Orange Juice,4,17.79,71.16,Card,-,-,Monday,Dinner,No onions
1714,C1006,Daniel Ramírez,2025-12-20 20:05,Delivery,Food,Grilled Chicken,2,18.13,36.26,Card,-,-,Saturday,Dinner,Less sugar
1715,C1006,Daniel Ramírez,2025-11-14 12:50,Dine-In,Beverage,Mineral Water,4,18.46,73.84,Mobile Payment,Carlos,17,Friday,Lunch,
1716,C1006,Daniel Ramírez,2025-09-23 20:40,Delivery,Food,Sushi Roll,2,17.14,34.28,Card,-,-,Tuesday,Dinner,
1717,C1006,Daniel Ramírez,2025-04-28 09:35,Dine-In,Beverage,Mojito,3,19.74,59.22,Cash,Valeria,18,Monday,Breakfast,
1718,C1006,Daniel Ramírez,2025-06-21 08:20,Dine-In,Food,Margherita Pizza,3,17.48,52.44,Cash,Carlos,7,Saturday,Breakfast,
1719,C1006,Daniel Ramírez,2025-01-31 20:45,Delivery,Food,Margherita Pizza,3,18.94,56.82,Mobile Payment,-,-,Friday,Dinner,
1720,C1006,Daniel Ramírez,2025-03-22 09:15,Dine-In,Food,Caesar Salad,2,19.77,39.54,Cash,Carlos,16,Saturday,Breakfast,Gluten-free
1721,C1006,Daniel Ramírez,2025-07-01 20:15,Delivery,Food,Margherita Pizza,2,18.94,37.88,Mobile Payment,-,-,Tuesday,Dinner,Gluten-free
1722,C1006,Daniel Ramírez,2025-10-27 08:00,Dine-In,Food,Caesar Salad,4,16.82,67.28,Mobile Payment,Miguel,5,Monday,Breakfast,Less sugar
1723,C1006,Daniel Ramírez,2025-02-18 12:10,Takeaway,Food,Pasta Alfredo,2,15.71,31.42,Cash,-,-,Tuesday,Lunch,Extra napkins
1724,C1006,Daniel Ramírez,2025-08-09 21:20,Delivery,Food,Margherita Pizza,2,16.36,32.72,Mobile Payment,-,-,Saturday,Dinner,Gluten-free
1725,C1006,Daniel Ramírez,2025-05-11 08:00,Takeaway,Beverage,Mineral Water,2,18.04,36.08,Mobile Payment,-,-,Sunday,Breakfast,Less sugar
1726,C1006,Daniel Ramírez,2025-02-10 13:20,Dine-In,Food,Sushi Roll,2,15.33,30.66,Card,Juan,23,Monday,Lunch,
1727,C1006,Daniel Ramírez,2025-11-29 14:50,Dine-In,Beverage,Cappuccino,2,18.74,37.48,Cash,Miguel,13,Saturday,Lunch,
1728,C1006,Daniel Ramírez,2025-11-15 19:20,Takeaway,Beverage,Cappuccino,3,13.51,40.53,Mobile Payment,-,-,Saturday,Dinner,
1729,C1006,Daniel Ramírez,2025-07-20 09:00,Dine-In,Beverage,Latte,4,15.21,60.84,Mobile Payment,Carlos,25,Sunday,Breakfast,Extra napkins
1730,C1006,Daniel Ramírez,2025-03-22 19:20,Takeaway,Beverage,Mojito,3,12.46,37.38,Cash,-,-,Saturday,Dinner,No onions
1731,C1006,Daniel Ramírez,2025-07-30 12:40,Dine-In,Beverage,Cappuccino,4,17.14,68.56,Mobile Payment,Miguel,10,Wednesday,Lunch,
1732,C1007,Camila Hernández,2025-01-27 12:30,Delivery,Food,Margherita Pizza,2,16.38,32.76,Card,-,-,Monday,Lunch,
1733,C1007,Camila Hernández,2025-11-18 21:20,Delivery,Food,Margherita Pizza,4,15.66,62.64,Card,-,-,Tuesday,Dinner,
1734,C1007,Camila Hernández,2025-05-09 12:10,Delivery,Beverage,Mojito,2,15.75,31.50,Card,-,-,Friday,Lunch,Gluten-free
1735,C1007,Camila Hernández,2025-04-06 18:15,Takeaway,Food,Grilled Chicken,3,13.55,40.65,Cash,-,-,Sunday,Dinner,
1736,C1007,Camila Hernández,2025-07-07 13:00,Dine-In,Beverage,Cappuccino,2,13.30,26.60,Cash,Carlos,6,Monday,Lunch,
1737,C1007,Camila Hernández,2025-09-27 21:45,Dine-In,Beverage,Fresh Orange Juice,4,17.49,69.96,Mobile Payment,Carlos,9,Saturday,Dinner,
1738,C1007,Camila Hernández,2025-03-05 20:10,Delivery,Beverage,Cappuccino,3,12.28,36.84,Card,-,-,Wednesday,Dinner,Gluten-free
1739,C1007,Camila Hernández,2025-10-09 12:15,Dine-In,Beverage,Mineral Water,4,18.10,72.40,Card,Juan,22,Thursday,Lunch,Extra napkins
1740,C1007,Camila Hernández,2025-06-19 20:05,Dine-In,Beverage,Iced Tea,3,15.81,47.43,Mobile Payment,Carlos,24,Thursday,Dinner,
1741,C1007,Camila Hernández,2025-12-23 18:30,Dine-In,Food,Margherita Pizza,4,19.53,78.12,Cash,Carlos,24,Tuesday,Dinner,Less sugar
